"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
6227,0,0,0,0,0,0,1,20240415,20241207
6228,0,0,0,0,0,0,0,20240415,20241207
6229,0,0,0,0,0,0,0,20240415,20241207
6230,1,1,1,1,1,1,0,20240415,20241207
6231,1,1,1,1,1,1,1,20240415,20241207
6232,0,0,0,0,0,0,0,20240415,20241207
6233,1,1,1,1,1,0,0,20240415,20241207
6234,0,0,0,0,1,1,0,20240415,20241207
6235,1,1,1,1,1,0,0,20240415,20241207
6236,0,0,0,0,0,1,1,20240415,20241207
6237,1,0,0,0,0,0,0,20240415,20241207
6238,0,0,0,0,0,1,0,20240415,20241207
6239,0,0,0,0,0,0,0,20240415,20241207
6240,0,0,0,0,0,0,0,20240415,20241207
6241,1,0,0,0,0,0,0,20240415,20241207
6242,0,0,0,0,0,0,1,20240415,20241207
6243,0,0,0,0,0,0,0,20240415,20241207
6244,0,0,0,0,0,1,1,20240415,20241207
6245,1,1,1,1,1,1,0,20240415,20241207
6246,0,0,0,0,0,0,0,20240415,20241207
6247,0,0,0,0,0,0,0,20240415,20241207
6248,0,0,0,0,0,0,0,20240415,20241207
6249,1,1,1,1,1,0,1,20240415,20241207
6250,0,0,0,0,0,1,0,20240415,20241207
6251,1,1,1,1,1,1,1,20240415,20241207
6252,1,1,1,1,1,1,0,20240415,20241207
6253,0,0,0,0,0,0,0,20240415,20241207
6254,0,0,0,0,0,0,0,20240415,20241207
6255,0,0,0,0,0,0,0,20240415,20241207
6256,0,0,0,0,0,0,0,20240415,20241207
6257,0,0,0,0,0,0,0,20240415,20241207
6258,0,0,0,0,0,0,0,20240415,20241207
6259,0,0,0,0,0,0,0,20240415,20241207
6260,1,1,1,1,1,1,1,20240415,20241207
6261,0,0,0,0,0,0,0,20240415,20241207
6262,0,0,0,0,0,0,0,20240415,20241207
6263,0,0,0,0,0,0,0,20240415,20241207
6264,0,0,0,0,0,0,0,20240415,20241207
6265,0,0,0,0,0,0,0,20240415,20241207
6266,0,0,0,0,0,0,0,20240415,20241207
6267,0,0,0,0,0,0,0,20240415,20241207
6268,0,0,0,0,0,0,0,20240415,20241207
6269,0,0,0,0,0,0,0,20240415,20241207
6270,0,0,0,0,0,0,0,20240415,20241207
6271,0,0,0,0,0,0,0,20240415,20241207
6272,0,0,0,0,0,0,0,20240415,20241207
6273,0,0,0,0,0,0,0,20240415,20241207
6274,0,0,0,0,0,0,0,20240415,20241207
6275,0,0,0,0,0,0,0,20240415,20241207
6276,1,1,1,1,0,0,0,20240415,20241207
6277,0,0,0,0,0,0,0,20240415,20241207
6278,0,0,0,0,0,0,0,20240415,20241207
6279,0,0,0,0,0,0,0,20240415,20241207
6280,0,0,0,0,0,0,0,20240415,20241207
6281,0,0,0,0,0,0,0,20240415,20241207
6282,0,0,0,0,0,0,0,20240415,20241207
6283,0,0,0,0,0,0,0,20240415,20241207
6284,0,0,0,0,0,0,0,20240415,20241207
6285,0,0,0,0,0,0,0,20240415,20241207
6286,0,0,0,0,0,0,0,20240415,20241207
6287,0,0,0,0,0,0,0,20240415,20241207
6288,0,0,0,0,0,0,0,20240415,20241207
6289,1,1,1,1,1,1,1,20240415,20241207
6290,0,0,0,0,0,0,0,20240415,20241207
6291,0,0,0,0,0,0,0,20240415,20241207
6292,1,1,1,1,1,1,1,20240415,20241207
6293,0,0,0,0,0,0,0,20240415,20241207
6294,0,0,0,0,0,0,0,20240415,20241207
6295,0,0,0,0,0,0,0,20240415,20241207
6296,0,0,0,0,0,0,0,20240415,20241207
6297,0,0,0,0,0,0,0,20240415,20241207
6298,0,0,0,0,0,0,0,20240415,20241207
6299,0,0,0,0,0,0,0,20240415,20241207
6300,0,0,0,0,0,0,0,20240415,20241207
6301,0,0,0,0,0,0,0,20240415,20241207
6302,0,0,0,0,0,0,0,20240415,20241207
6303,0,0,0,0,0,0,0,20240415,20241207
6304,0,0,0,0,0,0,0,20240415,20241207
6305,0,0,0,0,0,0,0,20240415,20241207
6306,0,0,0,0,0,0,0,20240415,20241207
6307,0,0,0,0,0,0,0,20240415,20241207
6308,0,0,0,0,0,0,0,20240415,20241207
6309,0,0,0,0,0,0,0,20240415,20241207
6310,0,0,0,0,0,0,0,20240415,20241207
6311,0,0,0,0,0,0,0,20240415,20241207
6312,1,1,1,1,1,1,1,20240415,20241207
6313,0,0,0,0,0,0,0,20240415,20241207
6314,0,0,0,0,0,0,0,20240415,20241207
6315,0,0,0,0,0,0,0,20240415,20241207
6316,0,0,0,0,0,0,0,20240415,20241207
6317,0,0,0,0,0,0,0,20240415,20241207
6318,0,0,0,0,0,0,0,20240415,20241207
6319,0,0,0,0,0,0,0,20240415,20241207
6320,1,1,1,1,1,1,1,20240415,20241207
6321,0,0,0,0,0,0,0,20240415,20241207
6322,0,0,0,0,0,0,0,20240415,20241207
6323,0,0,0,0,0,0,0,20240415,20241207
6324,1,1,1,1,1,1,1,20240415,20241207
6325,0,0,0,0,0,0,0,20240415,20241207
6326,1,1,1,1,1,1,1,20240415,20241207
6327,0,0,0,0,0,0,0,20240415,20241207
6328,0,0,0,0,0,0,0,20240415,20241207
6329,1,1,1,1,1,1,1,20240415,20241207
6330,0,0,0,0,0,0,0,20240415,20241207
6331,1,1,1,1,1,1,1,20240415,20241207
6332,1,1,1,1,1,1,1,20240415,20241207
6333,0,0,0,0,0,0,0,20240415,20241207
6334,0,0,0,0,0,0,0,20240415,20241207
6335,0,0,0,0,0,1,0,20240415,20241207
6336,0,0,0,0,0,0,0,20240415,20241207
6337,1,1,1,1,1,1,1,20240415,20241207
6338,0,0,0,0,0,0,0,20240415,20241207
6339,1,1,1,1,1,1,1,20240415,20241207
6340,0,0,0,0,0,0,0,20240415,20241207
6341,1,1,1,1,1,1,1,20240415,20241207
6342,0,0,0,0,0,1,0,20240415,20241207
6343,0,0,0,0,0,0,0,20240415,20241207
6344,1,1,1,1,1,0,1,20240415,20241207
6345,0,0,0,0,0,0,0,20240415,20241207
6346,0,0,0,0,0,1,0,20240415,20241207
6347,0,0,0,0,0,0,0,20240415,20241207
6348,0,0,0,0,0,0,0,20240415,20241207
6349,1,1,1,1,1,1,1,20240415,20241207
6350,0,0,0,0,0,0,0,20240415,20241207
6351,0,0,0,0,0,0,0,20240415,20241207
6352,0,0,0,0,0,0,0,20240415,20241207
6353,0,0,0,0,0,0,0,20240415,20241207
6354,0,0,0,0,0,1,0,20240415,20241207
6355,1,1,1,1,1,0,1,20240415,20241207
6356,1,1,1,1,1,1,1,20240415,20241207
6357,0,0,0,0,0,0,0,20240415,20241207
6358,0,0,0,0,0,0,0,20240415,20241207
6359,1,1,1,1,1,1,0,20240415,20241207
6360,0,0,0,0,0,0,0,20240415,20241207
6361,0,0,0,0,0,0,1,20240415,20241207
6362,0,0,0,0,0,1,0,20240415,20241207
6363,1,1,1,1,1,1,0,20240415,20241207
6364,1,1,1,1,1,1,1,20240415,20241207
6365,0,0,0,0,0,0,0,20240415,20241207
6366,0,0,0,0,0,0,0,20240415,20241207
6367,0,0,0,0,0,0,0,20240415,20241207
6368,1,1,1,1,1,0,1,20240415,20241207
6369,0,0,0,0,0,1,0,20240415,20241207
6370,0,0,0,0,0,0,0,20240415,20241207
6371,0,0,0,0,0,0,0,20240415,20241207
6372,0,0,0,0,0,0,0,20240415,20241207
6373,1,1,1,1,1,1,1,20240415,20241207
6374,0,0,0,0,0,0,0,20240415,20241207
6375,0,0,0,0,0,0,0,20240415,20241207
6376,0,0,0,0,0,0,0,20240415,20241207
6377,1,1,1,1,1,1,0,20240415,20241207
6378,0,0,0,0,0,0,0,20240415,20241207
6379,0,0,0,0,0,0,0,20240415,20241207
6380,1,1,1,1,1,1,1,20240415,20241207
6381,0,0,0,0,0,0,0,20240415,20241207
6382,0,0,0,0,0,0,0,20240415,20241207
6383,0,0,0,0,0,0,0,20240415,20241207
6384,0,0,0,0,1,0,1,20240415,20241207
6385,0,0,0,0,0,0,0,20240415,20241207
6386,1,1,1,1,0,0,0,20240415,20241207
6387,0,0,0,0,0,0,0,20240415,20241207
6388,0,0,0,0,1,1,1,20240415,20241207
6389,0,0,0,0,0,0,0,20240415,20241207
6390,0,0,0,0,0,1,1,20240415,20241207
6391,0,0,0,0,0,0,0,20240415,20241207
6392,0,0,0,0,0,0,1,20240415,20241207
6393,0,0,0,0,0,0,0,20240415,20241207
6394,1,1,1,1,1,1,1,20240415,20241207
6395,0,0,0,0,0,0,0,20240415,20241207
6396,1,1,1,1,1,0,1,20240415,20241207
6397,0,0,0,0,0,0,0,20240415,20241207
6398,0,0,0,0,0,0,0,20240415,20241207
6399,0,0,0,0,0,1,0,20240415,20241207
6400,0,0,0,0,0,0,0,20240415,20241207
6401,0,0,0,0,0,0,0,20240415,20241207
6402,1,1,1,1,1,0,1,20240415,20241207
6403,0,0,0,0,0,1,0,20240415,20241207
6404,1,1,1,1,1,0,1,20240415,20241207
6405,0,0,0,0,0,0,0,20240415,20241207
6406,1,1,1,1,1,1,1,20240415,20241207
6407,0,0,0,0,0,0,0,20240415,20241207
6408,1,1,1,1,1,1,1,20240415,20241207
6409,1,1,1,1,1,1,1,20240415,20241207
6410,1,1,1,1,1,1,1,20240415,20241207
6411,1,1,1,1,1,1,1,20240415,20241207
6412,0,0,0,0,0,0,0,20240415,20241207
6413,1,1,1,1,1,1,1,20240415,20241207
6414,0,0,0,0,0,1,1,20240415,20241207
6415,0,0,0,0,0,0,1,20240415,20241207
6416,1,1,1,1,1,1,1,20240415,20241207
6417,1,1,1,1,1,1,1,20240415,20241207
6418,1,1,1,1,1,1,1,20240415,20241207
6419,0,0,0,0,0,0,0,20240415,20241207
6420,1,1,1,1,1,1,1,20240415,20241207
6421,1,1,1,1,1,1,1,20240415,20241207
6422,0,0,0,0,0,0,0,20240415,20241207
6423,1,1,1,1,1,1,1,20240415,20241207
6424,1,1,1,1,1,1,1,20240415,20241207
6425,0,0,0,0,0,0,0,20240415,20241207
6426,0,0,0,0,0,0,0,20240415,20241207
6427,1,1,1,1,1,1,0,20240415,20241207
6428,0,0,0,0,0,0,0,20240415,20241207
6429,1,1,1,1,1,0,0,20240415,20241207
6430,1,1,1,1,1,1,0,20240415,20241207
6431,0,0,0,0,0,0,1,20240415,20241207
6432,0,0,0,0,0,0,0,20240415,20241207
6433,0,0,0,0,0,0,0,20240415,20241207
6434,0,0,0,0,0,0,0,20240415,20241207
6435,1,1,1,1,1,1,1,20240415,20241207
6436,0,0,0,0,0,0,0,20240415,20241207
6437,0,0,0,0,0,0,0,20240415,20241207
6438,0,0,0,0,0,0,0,20240415,20241207
6439,0,0,0,0,0,0,0,20240415,20241207
6440,0,0,0,0,0,0,0,20240415,20241207
6441,0,0,0,0,0,0,0,20240415,20241207
6442,0,0,0,0,0,0,0,20240415,20241207
6443,0,0,0,0,0,0,0,20240415,20241207
6444,0,0,0,0,0,0,0,20240415,20241207
6445,0,0,0,0,0,0,0,20240415,20241207
6446,1,1,1,1,1,1,1,20240415,20241207
6447,0,0,0,0,0,0,0,20240415,20241207
6448,0,0,0,0,0,0,0,20240415,20241207
6449,0,0,0,0,0,0,0,20240415,20241207
6450,0,0,0,0,0,0,1,20240415,20241207
6451,0,0,0,0,0,1,0,20240415,20241207
6452,0,0,0,0,0,0,0,20240415,20241207
6453,0,0,0,0,0,0,0,20240415,20241207
6454,0,0,0,0,0,0,0,20240415,20241207
6455,0,0,0,0,0,0,0,20240415,20241207
6456,0,0,0,0,0,0,0,20240415,20241207
6457,0,0,0,0,0,0,0,20240415,20241207
6458,0,0,0,0,0,0,0,20240415,20241207
6459,1,1,1,1,1,0,0,20240415,20241207
6460,0,0,0,0,0,0,0,20240415,20241207
6461,0,0,0,0,0,0,0,20240415,20241207
6462,1,1,1,1,1,0,0,20240415,20241207
6463,1,1,1,1,1,1,1,20240415,20241207
6464,0,0,0,0,0,0,0,20240415,20241207
6465,0,0,0,0,0,0,0,20240415,20241207
6466,0,0,0,0,0,0,0,20240415,20241207
6467,0,0,0,0,0,0,0,20240415,20241207
6468,0,0,0,0,0,0,0,20240415,20241207
6469,1,1,1,1,1,1,1,20240415,20241207
6470,0,0,0,0,0,0,0,20240415,20241207
6471,1,1,1,1,1,1,1,20240415,20241207
6472,1,1,1,1,1,1,1,20240415,20241207
6473,0,0,0,0,0,0,0,20240415,20241207
6474,0,0,0,0,0,0,0,20240415,20241207
6475,1,1,1,1,1,0,0,20240415,20241207
6476,1,1,1,1,1,1,1,20240415,20241207
6477,0,0,0,0,0,0,0,20240415,20241207
6478,1,1,1,1,1,1,1,20240415,20241207
6479,0,0,0,0,0,0,0,20240415,20241207
6480,1,1,1,1,1,1,1,20240415,20241207
6481,0,0,0,0,0,0,0,20240415,20241207
6482,1,1,1,1,1,1,1,20240415,20241207
6483,0,0,0,0,0,0,0,20240415,20241207
6484,0,0,0,0,0,0,0,20240415,20241207
6485,0,0,0,0,0,0,0,20240415,20241207
6486,0,0,0,0,0,0,0,20240415,20241207
6487,1,1,1,1,1,1,1,20240415,20241207
6488,0,0,0,0,0,0,0,20240415,20241207
6489,0,0,0,0,0,1,1,20240415,20241207
6490,0,0,0,0,0,0,0,20240415,20241207
6491,1,1,1,1,1,0,0,20240415,20241207
6492,0,0,0,0,0,1,1,20240415,20241207
6493,1,1,1,1,1,0,0,20240415,20241207
6494,1,1,1,1,1,1,1,20240415,20241207
6495,0,0,0,0,0,0,0,20240415,20241207
6496,1,1,1,1,1,1,1,20240415,20241207
6497,0,0,0,0,0,0,0,20240415,20241207
6498,0,0,0,0,0,0,0,20240415,20241207
6499,0,0,0,0,0,0,0,20240415,20241207
6500,1,1,1,1,1,1,1,20240415,20241207
6501,1,1,1,1,1,1,1,20240415,20241207
6502,1,1,1,1,1,1,1,20240415,20241207
6503,0,0,0,0,0,0,0,20240415,20241207
6504,1,1,1,1,1,1,1,20240415,20241207
6505,0,0,0,0,0,0,0,20240415,20241207
6506,0,0,0,0,0,0,0,20240415,20241207
6507,1,1,1,1,1,1,1,20240415,20241207
6508,0,0,0,0,0,0,0,20240415,20241207
6509,0,0,0,0,0,0,0,20240415,20241207
6510,0,0,0,0,0,0,0,20240415,20241207
6511,0,0,0,0,0,0,0,20240415,20241207
6512,0,0,0,0,0,0,0,20240415,20241207
6513,0,0,0,0,0,0,1,20240415,20241207
6514,0,0,0,0,0,0,0,20240415,20241207
6515,0,0,0,0,0,1,1,20240415,20241207
6516,0,0,0,0,0,0,0,20240415,20241207
6517,0,0,0,0,0,0,0,20240415,20241207
6518,0,0,0,0,0,0,0,20240415,20241207
6519,0,0,0,0,0,0,0,20240415,20241207
6520,0,0,0,0,0,0,0,20240415,20241207
6521,0,0,0,0,0,0,0,20240415,20241207
6522,0,0,0,0,0,0,0,20240415,20241207
6523,0,0,0,0,0,0,0,20240415,20241207
6524,0,0,0,0,0,0,0,20240415,20241207
6525,0,0,0,0,0,0,0,20240415,20241207
6526,0,0,0,0,0,0,0,20240415,20241207
6527,0,0,0,0,0,0,0,20240415,20241207
6528,0,0,0,0,0,0,1,20240415,20241207
6529,0,0,0,0,0,0,0,20240415,20241207
6530,0,0,0,0,0,0,0,20240415,20241207
6531,1,1,1,1,1,0,0,20240415,20241207
6532,0,0,0,0,0,0,0,20240415,20241207
6533,0,0,0,0,0,0,0,20240415,20241207
6534,1,1,1,1,1,1,1,20240415,20241207
6535,1,1,1,1,1,1,0,20240415,20241207
6536,0,0,0,0,0,0,0,20240415,20241207
6537,0,0,0,0,0,0,0,20240415,20241207
6538,1,1,1,1,1,1,1,20240415,20241207
6539,1,1,1,1,1,1,1,20240415,20241207
6540,0,0,0,0,0,1,1,20240415,20241207
6541,1,1,1,1,1,1,1,20240415,20241207
6542,1,1,1,1,1,1,1,20240415,20241207
6543,1,1,1,1,1,1,1,20240415,20241207
6544,1,1,1,1,1,1,1,20240415,20241207
6545,0,0,0,0,0,0,1,20240415,20241207
6546,0,0,0,0,0,0,0,20240415,20241207
6547,1,1,1,1,1,0,1,20240415,20241207
6548,0,0,0,0,0,0,0,20240415,20241207
6549,1,1,1,1,1,0,0,20240415,20241207
6550,0,0,0,0,0,0,0,20240415,20241207
6551,1,1,1,1,1,1,1,20240415,20241207
6552,0,0,0,0,0,1,1,20240415,20241207
6553,1,1,1,1,1,1,1,20240415,20241207
6554,1,1,1,1,1,1,1,20240415,20241207
6555,0,0,0,0,0,0,0,20240415,20241207
6556,0,0,0,0,0,1,0,20240415,20241207
6557,1,1,1,1,1,1,0,20240415,20241207
6558,0,0,0,0,0,0,0,20240415,20241207
6559,0,0,0,0,0,0,0,20240415,20241207
6560,0,0,0,0,0,0,0,20240415,20241207
6561,1,1,1,1,1,0,0,20240415,20241207
6562,0,0,0,0,0,0,0,20240415,20241207
6563,0,0,0,0,0,0,0,20240415,20241207
6564,0,0,0,0,0,0,0,20240415,20241207
6565,0,0,0,0,0,0,0,20240415,20241207
6566,0,0,0,0,0,0,0,20240415,20241207
6567,0,0,0,0,0,0,0,20240415,20241207
6568,1,1,1,1,1,1,1,20240415,20241207
6569,1,1,1,1,0,1,1,20240415,20241207
6570,1,1,1,1,1,1,1,20240415,20241207
6571,0,1,1,0,1,1,1,20240415,20241207
6572,1,1,1,1,1,1,1,20240415,20241207
6573,0,0,0,0,0,1,1,20240415,20241207
6574,1,1,1,1,1,1,0,20240415,20241207
6575,1,1,1,1,1,0,0,20240415,20241207
6576,0,0,0,0,0,0,0,20240415,20241207
6577,0,0,0,0,0,0,0,20240415,20241207
6578,0,0,0,0,0,1,0,20240415,20241207
6579,1,1,1,1,1,0,0,20240415,20241207
6580,0,0,0,0,0,0,1,20240415,20241207
6581,0,0,0,0,0,0,0,20240415,20241207
6582,0,0,0,0,0,1,0,20240415,20241207
6583,0,0,0,0,0,0,0,20240415,20241207
6584,1,1,1,1,1,1,1,20240415,20241207
6585,0,0,0,0,0,0,0,20240415,20241207
6586,0,0,0,0,0,0,0,20240415,20241207
6587,1,1,1,1,1,1,1,20240415,20241207
6588,0,0,0,0,0,0,0,20240415,20241207
6589,0,0,0,0,0,0,0,20240415,20241207
6590,0,0,0,0,0,0,0,20240415,20241207
6591,0,0,0,0,0,0,0,20240415,20241207
6592,1,1,1,1,1,1,1,20240415,20241207
6593,0,0,0,0,0,0,1,20240415,20241207
6594,1,1,1,1,1,0,0,20240415,20241207
6595,0,0,0,0,0,0,0,20240415,20241207
6596,0,0,0,0,0,0,0,20240415,20241207
6597,0,0,0,0,0,1,1,20240415,20241207
6598,0,0,0,0,0,0,0,20240415,20241207
6599,0,0,0,0,0,0,1,20240415,20241207
6600,0,0,0,0,0,1,0,20240415,20241207
6601,1,1,1,1,1,1,0,20240415,20241207
6602,0,0,0,0,0,0,0,20240415,20241207
6603,1,1,1,1,0,0,1,20240415,20241207
6604,0,0,0,0,1,1,0,20240415,20241207
6605,0,0,0,0,1,1,0,20240415,20241207
6606,0,0,0,0,0,0,0,20240415,20241207
6607,0,0,0,0,0,0,0,20240415,20241207
6608,0,0,0,0,0,0,0,20240415,20241207
6609,1,1,1,1,0,0,1,20240415,20241207
6610,0,0,0,0,0,0,0,20240415,20241207
6611,0,0,0,0,0,0,0,20240415,20241207
6612,1,1,1,1,1,1,1,20240415,20241207
6613,0,0,0,0,0,0,0,20240415,20241207
6614,0,0,0,0,0,0,0,20240415,20241207
6615,0,0,0,0,0,0,0,20240415,20241207
6616,0,0,0,0,0,0,0,20240415,20241207
6617,0,0,0,0,0,0,0,20240415,20241207
6618,0,0,0,0,1,1,0,20240415,20241207
6619,0,0,0,0,0,0,0,20240415,20241207
6620,0,0,0,0,0,1,1,20240415,20241207
6621,1,1,1,1,1,1,1,20240415,20241207
6622,0,0,0,0,1,1,1,20240415,20241207
6623,0,0,0,0,0,1,0,20240415,20241207
6624,0,0,0,0,0,1,0,20240415,20241207
6625,0,0,0,0,0,0,0,20240415,20241207
6626,0,0,0,0,0,0,0,20240415,20241207
6627,0,0,0,0,0,0,1,20240415,20241207
6628,0,0,0,0,0,0,0,20240415,20241207
6629,0,0,0,0,0,0,0,20240415,20241207
6630,0,0,0,0,0,0,1,20240415,20241207
6631,0,1,1,0,1,1,0,20240415,20241207
6632,0,0,0,0,0,0,0,20240415,20241207
6633,0,0,0,0,0,0,0,20240415,20241207
6634,0,0,1,0,1,0,0,20240415,20241207
6635,1,1,0,1,0,1,1,20240415,20241207
6636,0,0,0,0,0,0,0,20240415,20241207
6637,0,0,0,0,0,1,0,20240415,20241207
6638,0,0,0,0,0,0,0,20240415,20241207
6639,0,0,0,0,0,0,0,20240415,20241207
6640,0,0,0,0,0,0,0,20240415,20241207
6641,1,1,1,1,0,0,1,20240415,20241207
6642,0,0,0,0,0,0,0,20240415,20241207
6643,0,0,0,0,1,1,0,20240415,20241207
6644,0,0,0,0,0,0,0,20240415,20241207
6645,0,0,0,0,0,0,0,20240415,20241207
6646,0,0,0,0,0,0,0,20240415,20241207
6647,0,0,0,0,0,0,0,20240415,20241207
6648,0,0,0,0,0,0,0,20240415,20241207
6649,0,0,0,0,0,0,0,20240415,20241207
6650,1,1,1,1,1,0,0,20240415,20241207
6651,0,0,0,0,0,0,0,20240415,20241207
6652,0,0,0,0,0,0,0,20240415,20241207
6653,0,0,0,0,0,0,1,20240415,20241207
6654,0,0,0,0,0,1,0,20240415,20241207
6655,0,0,0,0,0,0,0,20240415,20241207
6656,0,0,0,0,0,0,0,20240415,20241207
6657,0,0,0,0,0,0,0,20240415,20241207
6658,1,1,1,1,1,1,1,20240415,20241207
6659,1,1,1,1,1,1,0,20240415,20241207
6660,1,1,1,1,1,1,1,20240415,20241207
6661,0,0,0,0,0,0,0,20240415,20241207
6662,1,1,1,1,1,1,1,20240415,20241207
6663,1,1,1,1,1,0,0,20240415,20241207
6664,1,1,1,1,1,1,1,20240415,20241207
6665,0,0,0,0,0,1,1,20240415,20241207
6666,0,0,0,0,0,0,1,20240415,20241207
6667,0,0,0,0,0,0,0,20240415,20241207
6668,0,0,0,0,0,0,0,20240415,20241207
6669,1,1,1,1,1,1,1,20240415,20241207
6670,0,0,0,0,0,0,0,20240415,20241207
6671,1,1,1,1,0,0,0,20240415,20241207
6672,0,0,0,0,0,0,0,20240415,20241207
6673,1,1,1,1,1,1,0,20240415,20241207
6674,1,1,1,1,1,1,0,20240415,20241207
6675,0,0,0,0,0,0,0,20240415,20241207
6676,0,0,0,0,0,0,0,20240415,20241207
6677,0,0,0,0,0,0,0,20240415,20241207
6678,1,1,1,1,1,0,0,20240415,20241207
6679,1,1,1,1,1,1,0,20240415,20241207
6680,0,0,0,0,0,0,0,20240415,20241207
6681,1,1,1,1,1,1,1,20240415,20241207
6682,1,1,1,1,1,1,1,20240415,20241207
6683,1,1,1,1,1,1,1,20240415,20241207
6684,0,0,0,0,0,0,0,20240415,20241207
6685,0,0,0,0,0,0,0,20240415,20241207
6686,0,0,0,0,0,0,0,20240415,20241207
6687,1,1,1,1,1,1,1,20240415,20241207
6688,1,1,1,1,1,1,1,20240415,20241207
6689,0,0,0,0,0,0,0,20240415,20241207
6690,0,0,0,0,0,0,0,20240415,20241207
6691,0,0,0,0,0,0,0,20240415,20241207
6692,1,1,1,1,0,0,1,20240415,20241207
6693,0,0,0,0,0,0,0,20240415,20241207
6694,0,0,0,0,0,0,0,20240415,20241207
6695,0,0,0,0,1,1,0,20240415,20241207
6696,0,0,0,0,0,0,0,20240415,20241207
6697,0,0,0,0,1,1,0,20240415,20241207
6698,0,0,0,0,0,0,0,20240415,20241207
6699,1,1,1,1,0,0,1,20240415,20241207
6700,0,0,0,0,1,1,0,20240415,20241207
6701,0,0,0,0,0,0,0,20240415,20241207
6702,0,0,0,0,0,0,0,20240415,20241207
6703,0,0,0,0,0,0,0,20240415,20241207
6704,0,0,0,0,0,0,0,20240415,20241207
6705,0,0,0,0,0,0,0,20240415,20241207
6706,0,0,0,0,0,0,0,20240415,20241207
6707,0,0,0,0,0,0,0,20240415,20241207
6708,1,1,1,1,1,1,0,20240415,20241207
6709,0,0,0,0,0,0,0,20240415,20241207
6710,0,0,0,0,0,0,0,20240415,20241207
6711,0,0,0,0,0,0,0,20240415,20241207
6712,0,0,0,0,0,0,0,20240415,20241207
6713,0,0,0,0,0,0,0,20240415,20241207
6714,0,0,0,0,0,0,0,20240415,20241207
6715,0,0,0,0,0,0,0,20240415,20241207
6716,0,0,0,0,0,0,0,20240415,20241207
6717,0,0,0,0,0,0,0,20240415,20241207
6718,0,0,0,0,0,1,0,20240415,20241207
6719,0,0,0,0,0,1,1,20240415,20241207
6720,0,0,0,0,0,0,0,20240415,20241207
6721,0,0,0,0,0,0,1,20240415,20241207
6722,1,1,1,1,1,1,0,20240415,20241207
6723,0,0,0,0,0,1,0,20240415,20241207
6724,0,0,0,0,0,0,0,20240415,20241207
6725,1,1,1,1,1,0,0,20240415,20241207
6726,0,0,0,0,0,0,0,20240415,20241207
6727,0,0,0,0,0,0,0,20240415,20241207
6728,0,0,0,0,0,0,0,20240415,20241207
6729,0,0,0,0,0,0,0,20240415,20241207
6730,1,1,1,1,1,1,1,20240415,20241207
6731,1,1,1,1,1,1,1,20240415,20241207
6732,0,0,0,0,0,0,0,20240415,20241207
6733,0,0,0,0,0,0,0,20240415,20241207
6734,0,0,0,0,0,0,0,20240415,20241207
6735,1,1,1,1,1,1,1,20240415,20241207
6736,1,1,1,1,1,0,0,20240415,20241207
6737,1,1,1,1,1,0,0,20240415,20241207
6738,1,1,1,1,1,0,0,20240415,20241207
6739,0,0,0,0,0,0,0,20240415,20241207
6740,0,0,0,0,0,0,0,20240415,20241207
6741,0,0,0,0,0,0,0,20240415,20241207
6742,0,0,0,0,0,0,0,20240415,20241207
6743,0,0,0,0,0,1,1,20240415,20241207
6744,0,0,0,0,0,0,0,20240415,20241207
6745,0,0,0,0,0,1,1,20240415,20241207
6746,0,0,0,0,0,0,0,20240415,20241207
6747,0,0,0,0,0,0,0,20240415,20241207
6748,1,1,1,1,1,0,0,20240415,20241207
6749,0,0,0,0,0,0,0,20240415,20241207
6750,0,0,0,0,0,0,0,20240415,20241207
6751,1,1,1,1,1,0,0,20240415,20241207
6752,0,0,0,0,0,0,0,20240415,20241207
6753,0,0,0,0,0,1,1,20240415,20241207
6754,0,0,0,0,0,0,0,20240415,20241207
6755,1,1,1,1,1,0,0,20240415,20241207
6756,1,1,1,1,1,1,1,20240415,20241207
6757,0,0,0,0,0,0,0,20240415,20241207
6758,0,0,0,0,0,0,0,20240415,20241207
6759,0,0,0,0,0,0,0,20240415,20241207
6760,0,0,0,0,0,0,0,20240415,20241207
6761,0,0,0,0,0,0,0,20240415,20241207
6762,1,1,1,1,1,1,1,20240415,20241207
6763,0,0,0,0,0,0,0,20240415,20241207
6764,0,0,0,0,0,0,0,20240415,20241207
6765,0,0,0,0,0,0,0,20240415,20241207
6766,0,0,0,0,0,0,0,20240415,20241207
6767,0,0,0,0,0,0,0,20240415,20241207
6768,1,1,1,1,1,1,0,20240415,20241207
6769,0,0,0,0,0,0,0,20240415,20241207
6770,1,1,1,1,1,1,1,20240415,20241207
6771,0,0,0,0,0,0,0,20240415,20241207
6772,0,0,0,0,0,0,0,20240415,20241207
6773,1,1,1,1,0,0,0,20240415,20241207
6774,0,0,0,0,0,0,0,20240415,20241207
6775,0,0,0,0,1,0,0,20240415,20241207
6776,0,0,0,0,0,0,0,20240415,20241207
6777,1,1,1,1,1,1,1,20240415,20241207
6778,0,0,0,0,0,0,0,20240415,20241207
6779,1,1,1,1,1,0,0,20240415,20241207
6780,0,0,0,0,0,1,1,20240415,20241207
6781,0,0,0,0,0,0,0,20240415,20241207
6782,0,0,0,0,0,0,0,20240415,20241207
6783,0,0,0,0,0,0,0,20240415,20241207
6784,1,1,1,1,1,1,1,20240415,20241207
